case,vmaf_score
town_1_c1_qp20.mp4,21.25216075322812
town_1_c1_qp25.mp4,20.964768651362984
town_1_c1_qp30.mp4,20.227954695839312
town_1_c1_qp35.mp4,18.25679474318508
town_1_c1_qp40.mp4,14.171444880918221
town_1_c1_qp45.mp4,6.666646308464849
town_1_c1_qp50.mp4,0.0
town_1_c2_qp5.mp4,24.60456038938053
town_1_c2_qp10.mp4,24.588976157817108
town_1_c2_qp15.mp4,24.57262760619469
town_1_c2_qp20.mp4,24.503508771386432
town_1_c2_qp25.mp4,24.1071929100295
town_1_c2_qp30.mp4,23.124432300884955
town_1_c2_qp35.mp4,21.020724225663717
town_1_c2_qp40.mp4,16.500551042772862
town_1_c2_qp45.mp4,7.666866681415929
town_1_c2_qp50.mp4,0.0
town_1_c3_qp5.mp4,40.75887290796703
town_1_c3_qp10.mp4,40.71000003846154
town_1_c3_qp15.mp4,40.670161119505494
town_1_c3_qp20.mp4,40.53435532142857
town_1_c3_qp25.mp4,40.22031330769231
town_1_c3_qp30.mp4,39.0412639793956
town_1_c3_qp35.mp4,36.65521110851648
town_1_c3_qp40.mp4,31.13874606456044
town_1_c3_qp45.mp4,20.922941339285714
town_1_c3_qp50.mp4,5.66129181043956
town_1_c4_qp5.mp4,23.464168592931937
town_1_c4_qp10.mp4,23.42482702486911
town_1_c4_qp15.mp4,23.420373811518324
town_1_c4_qp20.mp4,23.36268102225131
town_1_c4_qp25.mp4,23.19991827879581
town_1_c4_qp30.mp4,22.47521995680628
town_1_c4_qp35.mp4,20.319443732984293
town_1_c4_qp40.mp4,15.989157158376964
town_1_c4_qp45.mp4,9.232513456806283
town_1_c4_qp50.mp4,0.0
town_1_c5_qp5.mp4,23.69466466758242
town_1_c5_qp10.mp4,23.706767918956043
town_1_c5_qp15.mp4,23.613512561813188
town_1_c5_qp20.mp4,23.530411417582417
town_1_c5_qp25.mp4,23.14560228846154
town_1_c5_qp30.mp4,22.325186895604396
town_1_c5_qp35.mp4,20.9232745260989
town_1_c5_qp40.mp4,17.009778373626375
town_1_c5_qp45.mp4,10.338276991758242
town_1_c5_qp50.mp4,2.025002881868132
town_0_c1_qp5.mp4,3.3524268076923076
town_0_c1_qp10.mp4,3.3548522884615384
town_0_c1_qp15.mp4,3.3140055082417583
town_0_c1_qp20.mp4,3.2919498228021977
town_0_c1_qp25.mp4,3.265725975274725
town_0_c1_qp30.mp4,3.0858711936813186
town_0_c1_qp35.mp4,2.5215286126373626
town_0_c1_qp40.mp4,0.9984641318681319
town_0_c1_qp45.mp4,0.0
town_0_c1_qp50.mp4,0.0
town_0_c2_qp5.mp4,9.325833342618385
town_0_c2_qp10.mp4,9.322623639275767
town_0_c2_qp15.mp4,9.310977451253482
town_0_c2_qp20.mp4,9.25062217827298
town_0_c2_qp25.mp4,9.139658423398329
town_0_c2_qp30.mp4,8.74082594011142
town_0_c2_qp35.mp4,7.758001323119777
town_0_c2_qp40.mp4,4.91111591643454
town_0_c2_qp45.mp4,1.2400720919220056
town_0_c2_qp50.mp4,0.0
town_0_c3_qp5.mp4,16.320935939655172
town_0_c3_qp10.mp4,16.327900557471263
town_0_c3_qp15.mp4,16.29104765373563
town_0_c3_qp20.mp4,16.27670614367816
town_0_c3_qp25.mp4,16.043863441091954
town_0_c3_qp30.mp4,15.885690126436781
town_0_c3_qp35.mp4,14.8275375
town_0_c3_qp40.mp4,11.740992359195403
town_0_c3_qp45.mp4,5.398160054597701
town_0_c3_qp50.mp4,0.0
town_0_c4_qp5.mp4,4.144800827044025
town_0_c4_qp10.mp4,4.139123946540881
town_0_c4_qp15.mp4,4.150665183962264
town_0_c4_qp20.mp4,4.17276876572327
town_0_c4_qp25.mp4,4.044907655660378
town_0_c4_qp30.mp4,3.547359790880503
town_0_c4_qp35.mp4,2.952732097484277
town_0_c4_qp40.mp4,0.6544529166666667
town_0_c4_qp45.mp4,0.0
town_0_c4_qp50.mp4,0.0
town_0_c5_qp5.mp4,12.37115861971831
town_0_c5_qp10.mp4,12.366495279342724
town_0_c5_qp15.mp4,12.38261067370892
town_0_c5_qp20.mp4,12.329117802816901
town_0_c5_qp25.mp4,12.15281777230047
town_0_c5_qp30.mp4,11.891105070422535
town_0_c5_qp35.mp4,11.175548225352113
town_0_c5_qp40.mp4,9.065680788732394
town_0_c5_qp45.mp4,5.0907401361502345
town_0_c5_qp50.mp4,0.6709035915492958
sky_3_c1_qp5.mp4,91.950428448
sky_3_c1_qp10.mp4,91.538227424
sky_3_c1_qp15.mp4,91.145552946
sky_3_c1_qp20.mp4,89.962144078
sky_3_c1_qp25.mp4,87.510814468
sky_3_c1_qp30.mp4,80.215414404
sky_3_c1_qp35.mp4,68.26813089
sky_3_c1_qp40.mp4,51.372049384
sky_3_c1_qp45.mp4,31.123823566
sky_3_c1_qp50.mp4,7.211530626
sky_3_c2_qp5.mp4,91.14815362
sky_3_c2_qp10.mp4,90.91429078
sky_3_c2_qp15.mp4,90.58548374
sky_3_c2_qp20.mp4,89.290746454
sky_3_c2_qp25.mp4,86.509538464
sky_3_c2_qp30.mp4,79.02505125
sky_3_c2_qp35.mp4,66.032407306
sky_3_c2_qp40.mp4,46.438133972
sky_3_c2_qp45.mp4,24.227548828
sky_3_c2_qp50.mp4,4.012126942
sky_3_c3_qp5.mp4,91.293349296
sky_3_c3_qp10.mp4,90.988384294
sky_3_c3_qp15.mp4,90.830782812
sky_3_c3_qp20.mp4,89.686524432
sky_3_c3_qp25.mp4,87.780402586
sky_3_c3_qp30.mp4,81.194558296
sky_3_c3_qp35.mp4,68.557479154
sky_3_c3_qp40.mp4,50.407740244
sky_3_c3_qp45.mp4,24.46096488
sky_3_c3_qp50.mp4,2.913725484
sky_3_c4_qp5.mp4,89.540984832
sky_3_c4_qp10.mp4,88.947545984
sky_3_c4_qp15.mp4,88.356965832
sky_3_c4_qp20.mp4,86.931947462
sky_3_c4_qp25.mp4,82.879619198
sky_3_c4_qp30.mp4,73.457042668
sky_3_c4_qp35.mp4,55.604302228
sky_3_c4_qp40.mp4,33.937163
sky_3_c4_qp45.mp4,16.227119634
sky_3_c4_qp50.mp4,6.004275272
sky_3_c5_qp5.mp4,92.9560852
sky_3_c5_qp10.mp4,92.775407762
sky_3_c5_qp15.mp4,92.678958178
sky_3_c5_qp20.mp4,91.680400298
sky_3_c5_qp25.mp4,89.802183322
sky_3_c5_qp30.mp4,82.942647502
sky_3_c5_qp35.mp4,73.892069538
sky_3_c5_qp40.mp4,60.66955096
sky_3_c5_qp45.mp4,41.20621259
sky_3_c5_qp50.mp4,25.836913534
sky_2_c1_qp5.mp4,79.0531414
sky_2_c1_qp10.mp4,78.941929708
sky_2_c1_qp15.mp4,79.083561248
sky_2_c1_qp20.mp4,78.135561964
sky_2_c1_qp25.mp4,76.738179088
sky_2_c1_qp30.mp4,71.705359216
sky_2_c1_qp35.mp4,62.856506264000004
sky_2_c1_qp40.mp4,49.89368383
sky_2_c1_qp45.mp4,32.234614486
sky_2_c1_qp50.mp4,7.59587895
sky_2_c2_qp5.mp4,82.599127036
sky_2_c2_qp10.mp4,82.552812806
sky_2_c2_qp15.mp4,82.421833324
sky_2_c2_qp20.mp4,81.469142826
sky_2_c2_qp25.mp4,79.011562906
sky_2_c2_qp30.mp4,72.576373074
sky_2_c2_qp35.mp4,60.639777282
sky_2_c2_qp40.mp4,42.886331414
sky_2_c2_qp45.mp4,21.802191282
sky_2_c2_qp50.mp4,3.565501432
sky_2_c3_qp5.mp4,69.483183434
sky_2_c3_qp10.mp4,69.294587144
sky_2_c3_qp15.mp4,69.300459314
sky_2_c3_qp20.mp4,68.628021068
sky_2_c3_qp25.mp4,67.558655012
sky_2_c3_qp30.mp4,63.656163708
sky_2_c3_qp35.mp4,55.837345286
sky_2_c3_qp40.mp4,42.494918688
sky_2_c3_qp45.mp4,20.090066454
sky_2_c3_qp50.mp4,1.827854992
sky_2_c4_qp5.mp4,81.177011384
sky_2_c4_qp10.mp4,81.043569274
sky_2_c4_qp15.mp4,80.90814597399999
sky_2_c4_qp20.mp4,79.975575306
sky_2_c4_qp25.mp4,76.068751398
sky_2_c4_qp30.mp4,66.742812136
sky_2_c4_qp35.mp4,50.221608662
sky_2_c4_qp40.mp4,29.699986422
sky_2_c4_qp45.mp4,13.452222896
sky_2_c4_qp50.mp4,5.253651274
sky_2_c5_qp5.mp4,80.586264164
sky_2_c5_qp10.mp4,80.679870772
sky_2_c5_qp15.mp4,80.35205958
sky_2_c5_qp20.mp4,80.221439002
sky_2_c5_qp25.mp4,78.177173126
sky_2_c5_qp30.mp4,73.347972672
sky_2_c5_qp35.mp4,62.560260174
sky_2_c5_qp40.mp4,54.948170018
sky_2_c5_qp45.mp4,40.97553763
sky_2_c5_qp50.mp4,24.301335942
sky_1_c1_qp5.mp4,54.606116766
sky_1_c1_qp10.mp4,54.807418528
sky_1_c1_qp15.mp4,54.8516058
sky_1_c1_qp20.mp4,54.132183184
sky_1_c1_qp25.mp4,53.557608072
sky_1_c1_qp30.mp4,51.295095372
sky_1_c1_qp35.mp4,47.181064024
sky_1_c1_qp40.mp4,39.866391788
sky_1_c1_qp45.mp4,28.029669304
sky_1_c1_qp50.mp4,6.043226338
sky_1_c2_qp5.mp4,73.556206252
sky_1_c2_qp10.mp4,73.572836934
sky_1_c2_qp15.mp4,73.69358507
sky_1_c2_qp20.mp4,72.992999464
sky_1_c2_qp25.mp4,72.058465966
sky_1_c2_qp30.mp4,68.747219052
sky_1_c2_qp35.mp4,61.14921298
sky_1_c2_qp40.mp4,47.688260062
sky_1_c2_qp45.mp4,28.08588339
sky_1_c2_qp50.mp4,5.31914234
sky_1_c3_qp5.mp4,40.788541318
sky_1_c3_qp10.mp4,40.71956888
sky_1_c3_qp15.mp4,40.528109334
sky_1_c3_qp20.mp4,40.46327513
sky_1_c3_qp25.mp4,40.11289256
sky_1_c3_qp30.mp4,38.447922852
sky_1_c3_qp35.mp4,34.740194514
sky_1_c3_qp40.mp4,26.614540644
sky_1_c3_qp45.mp4,14.617993174
sky_1_c3_qp50.mp4,2.860641674
sky_1_c4_qp5.mp4,66.639403446
sky_1_c4_qp10.mp4,66.478462804
sky_1_c4_qp15.mp4,66.294761206
sky_1_c4_qp20.mp4,65.833159658
sky_1_c4_qp25.mp4,63.311460702
sky_1_c4_qp30.mp4,56.703376154
sky_1_c4_qp35.mp4,43.602834456
sky_1_c4_qp40.mp4,26.01776616
sky_1_c4_qp45.mp4,10.844243658
sky_1_c4_qp50.mp4,1.173241684
sky_1_c5_qp5.mp4,54.690811588
sky_1_c5_qp10.mp4,54.773780308
sky_1_c5_qp15.mp4,54.886725028
sky_1_c5_qp20.mp4,54.414156852
sky_1_c5_qp25.mp4,53.721757322
sky_1_c5_qp30.mp4,51.793778212
sky_1_c5_qp35.mp4,46.859839026
sky_1_c5_qp40.mp4,37.30983047
sky_1_c5_qp45.mp4,27.530343544
sky_1_c5_qp50.mp4,13.332095852
sky_0_c1_qp5.mp4,42.240597582
sky_0_c1_qp10.mp4,42.28430448
sky_0_c1_qp15.mp4,42.201151076
sky_0_c1_qp20.mp4,42.031741972
sky_0_c1_qp25.mp4,41.53249295
sky_0_c1_qp30.mp4,40.137023116
sky_0_c1_qp35.mp4,36.729223462
sky_0_c1_qp40.mp4,30.798809092
sky_0_c1_qp45.mp4,20.48968951
sky_0_c1_qp50.mp4,3.728284796
sky_0_c2_qp5.mp4,63.826256352
sky_0_c2_qp10.mp4,63.9822639
sky_0_c2_qp15.mp4,63.893926694
sky_0_c2_qp20.mp4,63.347391408
sky_0_c2_qp25.mp4,62.157181782
sky_0_c2_qp30.mp4,58.457609886
sky_0_c2_qp35.mp4,50.962701862
sky_0_c2_qp40.mp4,39.777748416
sky_0_c2_qp45.mp4,22.78230099
sky_0_c2_qp50.mp4,4.928502994
sky_0_c3_qp5.mp4,34.220537616
sky_0_c3_qp10.mp4,34.184562
sky_0_c3_qp15.mp4,34.059976112
sky_0_c3_qp20.mp4,33.9977979
sky_0_c3_qp25.mp4,33.85255298
sky_0_c3_qp30.mp4,32.504767454
sky_0_c3_qp35.mp4,31.306543482
sky_0_c3_qp40.mp4,26.834860106
sky_0_c3_qp45.mp4,12.710216364
sky_0_c3_qp50.mp4,3.183018192
sky_0_c4_qp5.mp4,51.008272056
sky_0_c4_qp10.mp4,50.87465953
sky_0_c4_qp15.mp4,50.681740428
sky_0_c4_qp20.mp4,50.345234318
sky_0_c4_qp25.mp4,47.68691369
sky_0_c4_qp30.mp4,42.315724462
sky_0_c4_qp35.mp4,31.250031714
sky_0_c4_qp40.mp4,16.839140872
sky_0_c4_qp45.mp4,5.616347052
sky_0_c4_qp50.mp4,2.949835808
sky_0_c5_qp5.mp4,31.471342996
sky_0_c5_qp10.mp4,31.70702635
sky_0_c5_qp15.mp4,31.452822046
sky_0_c5_qp20.mp4,31.507002232
sky_0_c5_qp25.mp4,30.688262772
sky_0_c5_qp30.mp4,29.271671116
sky_0_c5_qp35.mp4,26.642716326
sky_0_c5_qp40.mp4,20.420624096
sky_0_c5_qp45.mp4,11.92602354
sky_0_c5_qp50.mp4,2.675038218
desert_3_c1_qp5.mp4,90.528999406
desert_3_c1_qp10.mp4,90.30038045
desert_3_c1_qp15.mp4,89.814553452
desert_3_c1_qp20.mp4,88.698189368
desert_3_c1_qp25.mp4,85.63883955
desert_3_c1_qp30.mp4,77.51030968
desert_3_c1_qp35.mp4,63.881867332
desert_3_c1_qp40.mp4,45.585885434
desert_3_c1_qp45.mp4,24.364932204
desert_3_c1_qp50.mp4,4.706079146
desert_3_c2_qp5.mp4,91.906486274
desert_3_c2_qp10.mp4,91.57498212
desert_3_c2_qp15.mp4,91.371143262
desert_3_c2_qp20.mp4,90.406360392
desert_3_c2_qp25.mp4,87.59897901
desert_3_c2_qp30.mp4,80.107327742
desert_3_c2_qp35.mp4,66.774291828
desert_3_c2_qp40.mp4,48.953897334
desert_3_c2_qp45.mp4,26.488504704
desert_3_c2_qp50.mp4,3.985345236
desert_3_c3_qp5.mp4,88.033681808
desert_3_c3_qp10.mp4,87.862909572
desert_3_c3_qp15.mp4,87.535486566
desert_3_c3_qp20.mp4,86.43721806799999
desert_3_c3_qp25.mp4,82.657214064
desert_3_c3_qp30.mp4,72.248240454
desert_3_c3_qp35.mp4,55.524277764
desert_3_c3_qp40.mp4,34.513397116
desert_3_c3_qp45.mp4,13.091457086
desert_3_c3_qp50.mp4,0.346027844
desert_3_c4_qp5.mp4,91.862511254
desert_3_c4_qp10.mp4,91.733436308
desert_3_c4_qp15.mp4,91.47447367
desert_3_c4_qp20.mp4,90.485808638
desert_3_c4_qp25.mp4,87.711817872
desert_3_c4_qp30.mp4,80.580140316
desert_3_c4_qp35.mp4,68.71220069
desert_3_c4_qp40.mp4,52.042024664
desert_3_c4_qp45.mp4,29.723594308
desert_3_c4_qp50.mp4,7.95301067
desert_3_c5_qp5.mp4,90.03329394000001
desert_3_c5_qp10.mp4,89.840772702
desert_3_c5_qp15.mp4,89.569648104
desert_3_c5_qp20.mp4,88.437194138
desert_3_c5_qp25.mp4,85.391688684
desert_3_c5_qp30.mp4,76.680380486
desert_3_c5_qp35.mp4,62.234316274
desert_3_c5_qp40.mp4,43.134199446
desert_3_c5_qp45.mp4,22.516427372
desert_3_c5_qp50.mp4,5.437004832
desert_2_c1_qp5.mp4,54.283701456
desert_2_c1_qp10.mp4,54.2457945
desert_2_c1_qp15.mp4,54.169446784
desert_2_c1_qp20.mp4,53.960614852
desert_2_c1_qp25.mp4,52.669691002
desert_2_c1_qp30.mp4,49.590894552
desert_2_c1_qp35.mp4,43.752841346
desert_2_c1_qp40.mp4,32.926812678
desert_2_c1_qp45.mp4,18.561177296
desert_2_c1_qp50.mp4,3.114183278
desert_2_c2_qp5.mp4,70.363230052
desert_2_c2_qp10.mp4,70.450462368
desert_2_c2_qp15.mp4,70.237230154
desert_2_c2_qp20.mp4,69.898858886
desert_2_c2_qp25.mp4,68.173617676
desert_2_c2_qp30.mp4,63.505146714
desert_2_c2_qp35.mp4,54.55449628
desert_2_c2_qp40.mp4,42.011627166
desert_2_c2_qp45.mp4,22.464380196
desert_2_c2_qp50.mp4,3.256418344
desert_2_c3_qp5.mp4,14.821358824
desert_2_c3_qp10.mp4,14.84695856
desert_2_c3_qp15.mp4,14.828785056
desert_2_c3_qp20.mp4,14.832882888
desert_2_c3_qp25.mp4,14.594115768
desert_2_c3_qp30.mp4,14.17038473
desert_2_c3_qp35.mp4,12.941993738
desert_2_c3_qp40.mp4,8.840932672
desert_2_c3_qp45.mp4,2.988052126
desert_2_c3_qp50.mp4,0.0
desert_2_c4_qp5.mp4,71.021175986
desert_2_c4_qp10.mp4,70.95724913
desert_2_c4_qp15.mp4,70.925428522
desert_2_c4_qp20.mp4,70.663572068
desert_2_c4_qp25.mp4,69.312883228
desert_2_c4_qp30.mp4,65.303146646
desert_2_c4_qp35.mp4,58.452090319999996
desert_2_c4_qp40.mp4,45.356319638
desert_2_c4_qp45.mp4,27.018337568
desert_2_c4_qp50.mp4,6.784602794
desert_2_c5_qp5.mp4,61.384399694
desert_2_c5_qp10.mp4,61.42063151
desert_2_c5_qp15.mp4,61.418473554
desert_2_c5_qp20.mp4,60.980939618
desert_2_c5_qp25.mp4,59.976029098
desert_2_c5_qp30.mp4,55.647655284
desert_2_c5_qp35.mp4,47.910995964
desert_2_c5_qp40.mp4,36.402936426
desert_2_c5_qp45.mp4,20.72988003
desert_2_c5_qp50.mp4,4.406236964
desert_1_c1_qp5.mp4,46.994529768
desert_1_c1_qp10.mp4,46.915495674
desert_1_c1_qp15.mp4,46.926959094
desert_1_c1_qp20.mp4,46.427972096
desert_1_c1_qp25.mp4,46.176444688
desert_1_c1_qp30.mp4,44.570469986
desert_1_c1_qp35.mp4,41.443411716
desert_1_c1_qp40.mp4,35.197708194
desert_1_c1_qp45.mp4,22.648336714
desert_1_c1_qp50.mp4,8.872182696
desert_1_c2_qp5.mp4,71.396850732
desert_1_c2_qp10.mp4,71.34198397
desert_1_c2_qp15.mp4,70.732747546
desert_1_c2_qp20.mp4,70.655131446
desert_1_c2_qp25.mp4,69.569316454
desert_1_c2_qp30.mp4,66.354851284
desert_1_c2_qp35.mp4,60.538478808
desert_1_c2_qp40.mp4,50.711742584
desert_1_c2_qp45.mp4,34.002146222
desert_1_c2_qp50.mp4,12.81826833
desert_1_c3_qp5.mp4,22.301191348
desert_1_c3_qp10.mp4,22.275894122
desert_1_c3_qp15.mp4,22.421027114
desert_1_c3_qp20.mp4,22.26159967
desert_1_c3_qp25.mp4,22.478114436
desert_1_c3_qp30.mp4,21.744935416
desert_1_c3_qp35.mp4,20.12082748
desert_1_c3_qp40.mp4,17.303618348
desert_1_c3_qp45.mp4,11.200649678
desert_1_c3_qp50.mp4,1.605118172
desert_1_c4_qp5.mp4,72.597214866
desert_1_c4_qp10.mp4,72.283081514
desert_1_c4_qp15.mp4,72.541314534
desert_1_c4_qp20.mp4,71.61655404
desert_1_c4_qp25.mp4,71.909132044
desert_1_c4_qp30.mp4,70.061066336
desert_1_c4_qp35.mp4,64.93755044
desert_1_c4_qp40.mp4,57.421850316
desert_1_c4_qp45.mp4,41.879884496
desert_1_c4_qp50.mp4,20.572907204
desert_1_c5_qp5.mp4,40.4801113
desert_1_c5_qp10.mp4,40.602033922
desert_1_c5_qp15.mp4,40.359653932
desert_1_c5_qp20.mp4,39.934949156
desert_1_c5_qp25.mp4,39.875198322
desert_1_c5_qp30.mp4,39.974979614
desert_1_c5_qp35.mp4,38.792015674
desert_1_c5_qp40.mp4,35.255287564
desert_1_c5_qp45.mp4,27.82340893
desert_1_c5_qp50.mp4,16.482723516
desert_0_c1_qp5.mp4,0.0
desert_0_c1_qp10.mp4,0.0
desert_0_c1_qp15.mp4,0.0
desert_0_c1_qp20.mp4,0.0
desert_0_c1_qp25.mp4,0.0
desert_0_c1_qp30.mp4,0.0
desert_0_c1_qp35.mp4,0.0
desert_0_c1_qp40.mp4,0.0
desert_0_c1_qp45.mp4,0.0
desert_0_c1_qp50.mp4,0.0
desert_0_c2_qp5.mp4,30.294048052
desert_0_c2_qp10.mp4,29.778109916000002
desert_0_c2_qp15.mp4,30.209190358
desert_0_c2_qp20.mp4,29.936986846
desert_0_c2_qp25.mp4,28.767554266
desert_0_c2_qp30.mp4,27.262386808
desert_0_c2_qp35.mp4,24.427719516
desert_0_c2_qp40.mp4,18.090259682
desert_0_c2_qp45.mp4,9.47705557
desert_0_c2_qp50.mp4,0.282562594
desert_0_c3_qp5.mp4,7.494005088
desert_0_c3_qp10.mp4,7.597462672
desert_0_c3_qp15.mp4,7.458493956
desert_0_c3_qp20.mp4,7.367749356
desert_0_c3_qp25.mp4,7.245322684
desert_0_c3_qp30.mp4,7.01303553
desert_0_c3_qp35.mp4,6.018477998
desert_0_c3_qp40.mp4,3.45535708
desert_0_c3_qp45.mp4,0.46147909
desert_0_c3_qp50.mp4,0.0
desert_0_c4_qp5.mp4,48.113071726
desert_0_c4_qp10.mp4,48.192418658
desert_0_c4_qp15.mp4,47.969479418
desert_0_c4_qp20.mp4,47.910354474
desert_0_c4_qp25.mp4,47.150234758
desert_0_c4_qp30.mp4,45.886038938
desert_0_c4_qp35.mp4,43.032220972
desert_0_c4_qp40.mp4,34.501057872
desert_0_c4_qp45.mp4,24.444940816
desert_0_c4_qp50.mp4,9.14359259
desert_0_c5_qp5.mp4,15.665823992
desert_0_c5_qp10.mp4,15.62310154
desert_0_c5_qp15.mp4,15.54609606
desert_0_c5_qp20.mp4,15.846338104
desert_0_c5_qp25.mp4,15.46709633
desert_0_c5_qp30.mp4,14.742347214
desert_0_c5_qp35.mp4,14.00080498
desert_0_c5_qp40.mp4,13.301598754
desert_0_c5_qp45.mp4,10.172075414
desert_0_c5_qp50.mp4,4.362885642
desk_3_c1_qp5.mp4,93.194285596
desk_3_c1_qp10.mp4,93.009872862
desk_3_c1_qp15.mp4,92.799646182
desk_3_c1_qp20.mp4,91.67351999
desk_3_c1_qp25.mp4,89.616868116
desk_3_c1_qp30.mp4,84.392436974
desk_3_c1_qp35.mp4,74.556137642
desk_3_c1_qp40.mp4,58.938777538
desk_3_c1_qp45.mp4,34.277162342
desk_3_c1_qp50.mp4,7.062636016
desk_3_c2_qp5.mp4,92.366136102
desk_3_c2_qp10.mp4,92.124159962
desk_3_c2_qp15.mp4,91.690094464
desk_3_c2_qp20.mp4,90.834100724
desk_3_c2_qp25.mp4,88.465373578
desk_3_c2_qp30.mp4,82.345299638
desk_3_c2_qp35.mp4,70.99163001
desk_3_c2_qp40.mp4,52.996540448
desk_3_c2_qp45.mp4,26.631234954
desk_3_c2_qp50.mp4,3.59987186
desk_3_c3_qp5.mp4,92.6510215
desk_3_c3_qp10.mp4,92.299557278
desk_3_c3_qp15.mp4,92.140526404
desk_3_c3_qp20.mp4,91.143124212
desk_3_c3_qp25.mp4,88.79055848
desk_3_c3_qp30.mp4,82.853495558
desk_3_c3_qp35.mp4,72.296268974
desk_3_c3_qp40.mp4,54.559969856
